[run number],payoff-include-votes-cost?,majority-mean-utility,majority-utility-stdev,minority-fraction,behavior-under-qv,calibration,variance-of-pmp,number-of-voters,voting-mechanism,marginal-pivotality,utility-pmp-correlation,limit-votes?,[step],mean payoff-sign-list,average payoff
4448,FALSE,0.02,1,0,rational,manual,0.01,1001,QV,0.5,0.2,FALSE,1000,0.97,0.95889
4511,FALSE,0.02,1,0,rational,manual,0.01,1001,QV,0.5,0.2,FALSE,1000,0.959,0.95889
4574,FALSE,0.02,1,0,rational,manual,0.01,1001,QV,0.5,0.2,FALSE,1000,0.974,0.95889
4637,FALSE,0.02,1,0,rational,manual,0.01,1001,QV,0.5,0.2,FALSE,1000,0.957,0.95889
4700,FALSE,0.02,1,0,rational,manual,0.01,1001,QV,0.5,0.2,FALSE,1000,0.959,0.95889
4763,FALSE,0.02,1,0,rational,manual,0.01,1001,QV,0.5,0.2,FALSE,1000,0.964,0.95889
4826,FALSE,0.02,1,0,rational,manual,0.01,1001,QV,0.5,0.2,FALSE,1000,0.966,0.95889
4889,FALSE,0.02,1,0,rational,manual,0.01,1001,QV,0.5,0.2,FALSE,1000,0.971,0.95889
4952,FALSE,0.02,1,0,rational,manual,0.01,1001,QV,0.5,0.2,FALSE,1000,0.958,0.95889
5015,FALSE,0.02,1,0,rational,manual,0.01,1001,QV,0.5,0.2,FALSE,1000,0.961,0.95889
5078,FALSE,0.02,1,0,rational,manual,0.01,1001,QV,0.5,0.2,FALSE,1000,0.971,0.95889
5141,FALSE,0.02,1,0,rational,manual,0.01,1001,QV,0.5,0.2,FALSE,1000,0.965,0.95889
5204,FALSE,0.02,1,0,rational,manual,0.01,1001,QV,0.5,0.2,FALSE,1000,0.962,0.95889
5267,FALSE,0.02,1,0,rational,manual,0.01,1001,QV,0.5,0.2,FALSE,1000,0.964,0.95889
5330,FALSE,0.02,1,0,rational,manual,0.01,1001,QV,0.5,0.2,FALSE,1000,0.967,0.95889
5393,FALSE,0.02,1,0,rational,manual,0.01,1001,QV,0.5,0.2,FALSE,1000,0.962,0.95889
5456,FALSE,0.02,1,0,rational,manual,0.01,1001,QV,0.5,0.2,FALSE,1000,0.958,0.95889
5519,FALSE,0.02,1,0,rational,manual,0.01,1001,QV,0.5,0.2,FALSE,1000,0.962,0.95889
5582,FALSE,0.02,1,0,rational,manual,0.01,1001,QV,0.5,0.2,FALSE,1000,0.971,0.95889
5645,FALSE,0.02,1,0,rational,manual,0.01,1001,QV,0.5,0.2,FALSE,1000,0.959,0.95889
5708,FALSE,0.02,1,0,rational,manual,0.01,1001,QV,0.5,0.2,FALSE,1000,0.963,0.95889
5771,FALSE,0.02,1,0,rational,manual,0.01,1001,QV,0.5,0.2,FALSE,1000,0.96,0.95889
5834,FALSE,0.02,1,0,rational,manual,0.01,1001,QV,0.5,0.2,FALSE,1000,0.952,0.95889
5897,FALSE,0.02,1,0,rational,manual,0.01,1001,QV,0.5,0.2,FALSE,1000,0.95,0.95889
5960,FALSE,0.02,1,0,rational,manual,0.01,1001,QV,0.5,0.2,FALSE,1000,0.95,0.95889
6023,FALSE,0.02,1,0,rational,manual,0.01,1001,QV,0.5,0.2,FALSE,1000,0.96,0.95889
6086,FALSE,0.02,1,0,rational,manual,0.01,1001,QV,0.5,0.2,FALSE,1000,0.95,0.95889
6149,FALSE,0.02,1,0,rational,manual,0.01,1001,QV,0.5,0.2,FALSE,1000,0.96,0.95889
6212,FALSE,0.02,1,0,rational,manual,0.01,1001,QV,0.5,0.2,FALSE,1000,0.955,0.95889
6275,FALSE,0.02,1,0,rational,manual,0.01,1001,QV,0.5,0.2,FALSE,1000,0.956,0.95889
39,FALSE,0.1,1,0,rational,manual,0.01,1001,QV,0.5,0.2,FALSE,1000,0.999,0.99958
102,FALSE,0.1,1,0,rational,manual,0.01,1001,QV,0.5,0.2,FALSE,1000,1,0.99958
165,FALSE,0.1,1,0,rational,manual,0.01,1001,QV,0.5,0.2,FALSE,1000,1,0.99958
228,FALSE,0.1,1,0,rational,manual,0.01,1001,QV,0.5,0.2,FALSE,1000,1,0.99958
291,FALSE,0.1,1,0,rational,manual,0.01,1001,QV,0.5,0.2,FALSE,1000,0.999,0.99958
354,FALSE,0.1,1,0,rational,manual,0.01,1001,QV,0.5,0.2,FALSE,1000,1,0.99958
417,FALSE,0.1,1,0,rational,manual,0.01,1001,QV,0.5,0.2,FALSE,1000,1,0.99958
480,FALSE,0.1,1,0,rational,manual,0.01,1001,QV,0.5,0.2,FALSE,1000,1,0.99958
543,FALSE,0.1,1,0,rational,manual,0.01,1001,QV,0.5,0.2,FALSE,1000,1,0.99958
606,FALSE,0.1,1,0,rational,manual,0.01,1001,QV,0.5,0.2,FALSE,1000,1,0.99958
669,FALSE,0.1,1,0,rational,manual,0.01,1001,QV,0.5,0.2,FALSE,1000,0.999,0.99958
732,FALSE,0.1,1,0,rational,manual,0.01,1001,QV,0.5,0.2,FALSE,1000,1,0.99958
795,FALSE,0.1,1,0,rational,manual,0.01,1001,QV,0.5,0.2,FALSE,1000,1,0.99958
858,FALSE,0.1,1,0,rational,manual,0.01,1001,QV,0.5,0.2,FALSE,1000,0.999,0.99958
921,FALSE,0.1,1,0,rational,manual,0.01,1001,QV,0.5,0.2,FALSE,1000,1,0.99958
984,FALSE,0.1,1,0,rational,manual,0.01,1001,QV,0.5,0.2,FALSE,1000,1,0.99958
1047,FALSE,0.1,1,0,rational,manual,0.01,1001,QV,0.5,0.2,FALSE,1000,1,0.99958
1110,FALSE,0.1,1,0,rational,manual,0.01,1001,QV,0.5,0.2,FALSE,1000,1,0.99958
1173,FALSE,0.1,1,0,rational,manual,0.01,1001,QV,0.5,0.2,FALSE,1000,0.999,0.99958
1236,FALSE,0.1,1,0,rational,manual,0.01,1001,QV,0.5,0.2,FALSE,1000,1,0.99958
1299,FALSE,0.1,1,0,rational,manual,0.01,1001,QV,0.5,0.2,FALSE,1000,0.999,0.99958
1362,FALSE,0.1,1,0,rational,manual,0.01,1001,QV,0.5,0.2,FALSE,1000,0.999,0.99958
1425,FALSE,0.1,1,0,rational,manual,0.01,1001,QV,0.5,0.2,FALSE,1000,0.998,0.99958
1488,FALSE,0.1,1,0,rational,manual,0.01,1001,QV,0.5,0.2,FALSE,1000,0.998,0.99958
1551,FALSE,0.1,1,0,rational,manual,0.01,1001,QV,0.5,0.2,FALSE,1000,0.999,0.99958
1614,FALSE,0.1,1,0,rational,manual,0.01,1001,QV,0.5,0.2,FALSE,1000,0.999,0.99958
1677,FALSE,0.1,1,0,rational,manual,0.01,1001,QV,0.5,0.2,FALSE,1000,0.999,0.99958
1740,FALSE,0.1,1,0,rational,manual,0.01,1001,QV,0.5,0.2,FALSE,1000,1,0.99958
1803,FALSE,0.1,1,0,rational,manual,0.01,1001,QV,0.5,0.2,FALSE,1000,1,0.99958
1866,FALSE,0.1,1,0,rational,manual,0.01,1001,QV,0.5,0.2,FALSE,1000,1,0.99958
1929,FALSE,0.1,1,0,rational,manual,0.01,1001,QV,0.5,0.2,FALSE,1000,1,0.99958
1992,FALSE,0.1,1,0,rational,manual,0.01,1001,QV,0.5,0.2,FALSE,1000,1,0.99958
2055,FALSE,0.1,1,0,rational,manual,0.01,1001,QV,0.5,0.2,FALSE,1000,1,0.99958
2118,FALSE,0.1,1,0,rational,manual,0.01,1001,QV,0.5,0.2,FALSE,1000,1,0.99958
2181,FALSE,0.1,1,0,rational,manual,0.01,1001,QV,0.5,0.2,FALSE,1000,0.999,0.99958
2244,FALSE,0.1,1,0,rational,manual,0.01,1001,QV,0.5,0.2,FALSE,1000,0.999,0.99958
2307,FALSE,0.1,1,0,rational,manual,0.01,1001,QV,0.5,0.2,FALSE,1000,1,0.99958
2370,FALSE,0.1,1,0,rational,manual,0.01,1001,QV,0.5,0.2,FALSE,1000,1,0.99958
2433,FALSE,0.1,1,0,rational,manual,0.01,1001,QV,0.5,0.2,FALSE,1000,1,0.99958
2496,FALSE,0.1,1,0,rational,manual,0.01,1001,QV,0.5,0.2,FALSE,1000,1,0.99958
2559,FALSE,0.1,1,0,rational,manual,0.01,1001,QV,0.5,0.2,FALSE,1000,1,0.99958
2622,FALSE,0.1,1,0,rational,manual,0.01,1001,QV,0.5,0.2,FALSE,1000,1,0.99958
2685,FALSE,0.1,1,0,rational,manual,0.01,1001,QV,0.5,0.2,FALSE,1000,1,0.99958
2748,FALSE,0.1,1,0,rational,manual,0.01,1001,QV,0.5,0.2,FALSE,1000,1,0.99958
2811,FALSE,0.1,1,0,rational,manual,0.01,1001,QV,0.5,0.2,FALSE,1000,1,0.99958
2874,FALSE,0.1,1,0,rational,manual,0.01,1001,QV,0.5,0.2,FALSE,1000,1,0.99958
2937,FALSE,0.1,1,0,rational,manual,0.01,1001,QV,0.5,0.2,FALSE,1000,1,0.99958
3000,FALSE,0.1,1,0,rational,manual,0.01,1001,QV,0.5,0.2,FALSE,1000,1,0.99958
3063,FALSE,0.1,1,0,rational,manual,0.01,1001,QV,0.5,0.2,FALSE,1000,1,0.99958
3126,FALSE,0.1,1,0,rational,manual,0.01,1001,QV,0.5,0.2,FALSE,1000,1,0.99958
3189,FALSE,0.1,1,0,rational,manual,0.01,1001,QV,0.5,0.2,FALSE,1000,1,0.99958
3252,FALSE,0.1,1,0,rational,manual,0.01,1001,QV,0.5,0.2,FALSE,1000,0.999,0.99958
3315,FALSE,0.1,1,0,rational,manual,0.01,1001,QV,0.5,0.2,FALSE,1000,1,0.99958
3378,FALSE,0.1,1,0,rational,manual,0.01,1001,QV,0.5,0.2,FALSE,1000,1,0.99958
3441,FALSE,0.1,1,0,rational,manual,0.01,1001,QV,0.5,0.2,FALSE,1000,1,0.99958
3504,FALSE,0.1,1,0,rational,manual,0.01,1001,QV,0.5,0.2,FALSE,1000,1,0.99958
3567,FALSE,0.1,1,0,rational,manual,0.01,1001,QV,0.5,0.2,FALSE,1000,1,0.99958
3630,FALSE,0.1,1,0,rational,manual,0.01,1001,QV,0.5,0.2,FALSE,1000,1,0.99958
3693,FALSE,0.1,1,0,rational,manual,0.01,1001,QV,0.5,0.2,FALSE,1000,0.997,0.99958
3756,FALSE,0.1,1,0,rational,manual,0.01,1001,QV,0.5,0.2,FALSE,1000,1,0.99958
3819,FALSE,0.1,1,0,rational,manual,0.01,1001,QV,0.5,0.2,FALSE,1000,0.999,0.99958
3882,FALSE,0.1,1,0,rational,manual,0.01,1001,QV,0.5,0.2,FALSE,1000,0.999,0.99958
3945,FALSE,0.1,1,0,rational,manual,0.01,1001,QV,0.5,0.2,FALSE,1000,0.999,0.99958
4008,FALSE,0.1,1,0,rational,manual,0.01,1001,QV,0.5,0.2,FALSE,1000,1,0.99958
4071,FALSE,0.1,1,0,rational,manual,0.01,1001,QV,0.5,0.2,FALSE,1000,1,0.99958
4134,FALSE,0.1,1,0,rational,manual,0.01,1001,QV,0.5,0.2,FALSE,1000,0.998,0.99958
4197,FALSE,0.1,1,0,rational,manual,0.01,1001,QV,0.5,0.2,FALSE,1000,0.998,0.99958
4260,FALSE,0.1,1,0,rational,manual,0.01,1001,QV,0.5,0.2,FALSE,1000,0.999,0.99958
4323,FALSE,0.1,1,0,rational,manual,0.01,1001,QV,0.5,0.2,FALSE,1000,0.999,0.99958
4386,FALSE,0.1,1,0,rational,manual,0.01,1001,QV,0.5,0.2,FALSE,1000,0.999,0.99958
4449,FALSE,0.1,1,0,rational,manual,0.01,1001,QV,0.5,0.2,FALSE,1000,1,0.99958
4512,FALSE,0.1,1,0,rational,manual,0.01,1001,QV,0.5,0.2,FALSE,1000,1,0.99958
4575,FALSE,0.1,1,0,rational,manual,0.01,1001,QV,0.5,0.2,FALSE,1000,1,0.99958
4638,FALSE,0.1,1,0,rational,manual,0.01,1001,QV,0.5,0.2,FALSE,1000,0.999,0.99958
4701,FALSE,0.1,1,0,rational,manual,0.01,1001,QV,0.5,0.2,FALSE,1000,0.999,0.99958
4764,FALSE,0.1,1,0,rational,manual,0.01,1001,QV,0.5,0.2,FALSE,1000,1,0.99958
4827,FALSE,0.1,1,0,rational,manual,0.01,1001,QV,0.5,0.2,FALSE,1000,1,0.99958
4890,FALSE,0.1,1,0,rational,manual,0.01,1001,QV,0.5,0.2,FALSE,1000,1,0.99958
4953,FALSE,0.1,1,0,rational,manual,0.01,1001,QV,0.5,0.2,FALSE,1000,1,0.99958
5016,FALSE,0.1,1,0,rational,manual,0.01,1001,QV,0.5,0.2,FALSE,1000,1,0.99958
5079,FALSE,0.1,1,0,rational,manual,0.01,1001,QV,0.5,0.2,FALSE,1000,0.999,0.99958
5142,FALSE,0.1,1,0,rational,manual,0.01,1001,QV,0.5,0.2,FALSE,1000,1,0.99958
5205,FALSE,0.1,1,0,rational,manual,0.01,1001,QV,0.5,0.2,FALSE,1000,1,0.99958
5268,FALSE,0.1,1,0,rational,manual,0.01,1001,QV,0.5,0.2,FALSE,1000,1,0.99958
5331,FALSE,0.1,1,0,rational,manual,0.01,1001,QV,0.5,0.2,FALSE,1000,0.999,0.99958
5394,FALSE,0.1,1,0,rational,manual,0.01,1001,QV,0.5,0.2,FALSE,1000,0.999,0.99958
5457,FALSE,0.1,1,0,rational,manual,0.01,1001,QV,0.5,0.2,FALSE,1000,1,0.99958
5520,FALSE,0.1,1,0,rational,manual,0.01,1001,QV,0.5,0.2,FALSE,1000,1,0.99958
5583,FALSE,0.1,1,0,rational,manual,0.01,1001,QV,0.5,0.2,FALSE,1000,0.999,0.99958
5646,FALSE,0.1,1,0,rational,manual,0.01,1001,QV,0.5,0.2,FALSE,1000,1,0.99958
5709,FALSE,0.1,1,0,rational,manual,0.01,1001,QV,0.5,0.2,FALSE,1000,0.998,0.99958
5772,FALSE,0.1,1,0,rational,manual,0.01,1001,QV,0.5,0.2,FALSE,1000,1,0.99958
5835,FALSE,0.1,1,0,rational,manual,0.01,1001,QV,0.5,0.2,FALSE,1000,0.998,0.99958
5898,FALSE,0.1,1,0,rational,manual,0.01,1001,QV,0.5,0.2,FALSE,1000,1,0.99958
5961,FALSE,0.1,1,0,rational,manual,0.01,1001,QV,0.5,0.2,FALSE,1000,1,0.99958
6024,FALSE,0.1,1,0,rational,manual,0.01,1001,QV,0.5,0.2,FALSE,1000,1,0.99958
6087,FALSE,0.1,1,0,rational,manual,0.01,1001,QV,0.5,0.2,FALSE,1000,0.999,0.99958
6150,FALSE,0.1,1,0,rational,manual,0.01,1001,QV,0.5,0.2,FALSE,1000,1,0.99958
6213,FALSE,0.1,1,0,rational,manual,0.01,1001,QV,0.5,0.2,FALSE,1000,0.999,0.99958
6276,FALSE,0.1,1,0,rational,manual,0.01,1001,QV,0.5,0.2,FALSE,1000,1,0.99958
40,FALSE,0,1,0,rational,manual,0.01,1001,QV,0.5,0.3,FALSE,1000,0.952,0.95602
103,FALSE,0,1,0,rational,manual,0.01,1001,QV,0.5,0.3,FALSE,1000,0.956,0.95602
166,FALSE,0,1,0,rational,manual,0.01,1001,QV,0.5,0.3,FALSE,1000,0.96,0.95602
229,FALSE,0,1,0,rational,manual,0.01,1001,QV,0.5,0.3,FALSE,1000,0.958,0.95602
292,FALSE,0,1,0,rational,manual,0.01,1001,QV,0.5,0.3,FALSE,1000,0.96,0.95602
355,FALSE,0,1,0,rational,manual,0.01,1001,QV,0.5,0.3,FALSE,1000,0.947,0.95602
418,FALSE,0,1,0,rational,manual,0.01,1001,QV,0.5,0.3,FALSE,1000,0.963,0.95602
481,FALSE,0,1,0,rational,manual,0.01,1001,QV,0.5,0.3,FALSE,1000,0.964,0.95602
544,FALSE,0,1,0,rational,manual,0.01,1001,QV,0.5,0.3,FALSE,1000,0.964,0.95602
607,FALSE,0,1,0,rational,manual,0.01,1001,QV,0.5,0.3,FALSE,1000,0.959,0.95602
670,FALSE,0,1,0,rational,manual,0.01,1001,QV,0.5,0.3,FALSE,1000,0.959,0.95602
733,FALSE,0,1,0,rational,manual,0.01,1001,QV,0.5,0.3,FALSE,1000,0.957,0.95602
796,FALSE,0,1,0,rational,manual,0.01,1001,QV,0.5,0.3,FALSE,1000,0.945,0.95602
859,FALSE,0,1,0,rational,manual,0.01,1001,QV,0.5,0.3,FALSE,1000,0.949,0.95602
922,FALSE,0,1,0,rational,manual,0.01,1001,QV,0.5,0.3,FALSE,1000,0.952,0.95602
985,FALSE,0,1,0,rational,manual,0.01,1001,QV,0.5,0.3,FALSE,1000,0.954,0.95602
1048,FALSE,0,1,0,rational,manual,0.01,1001,QV,0.5,0.3,FALSE,1000,0.957,0.95602
1111,FALSE,0,1,0,rational,manual,0.01,1001,QV,0.5,0.3,FALSE,1000,0.952,0.95602
1174,FALSE,0,1,0,rational,manual,0.01,1001,QV,0.5,0.3,FALSE,1000,0.957,0.95602
1237,FALSE,0,1,0,rational,manual,0.01,1001,QV,0.5,0.3,FALSE,1000,0.959,0.95602
1300,FALSE,0,1,0,rational,manual,0.01,1001,QV,0.5,0.3,FALSE,1000,0.965,0.95602
1363,FALSE,0,1,0,rational,manual,0.01,1001,QV,0.5,0.3,FALSE,1000,0.96,0.95602
1426,FALSE,0,1,0,rational,manual,0.01,1001,QV,0.5,0.3,FALSE,1000,0.953,0.95602
1489,FALSE,0,1,0,rational,manual,0.01,1001,QV,0.5,0.3,FALSE,1000,0.958,0.95602
1552,FALSE,0,1,0,rational,manual,0.01,1001,QV,0.5,0.3,FALSE,1000,0.957,0.95602
1615,FALSE,0,1,0,rational,manual,0.01,1001,QV,0.5,0.3,FALSE,1000,0.949,0.95602
1678,FALSE,0,1,0,rational,manual,0.01,1001,QV,0.5,0.3,FALSE,1000,0.958,0.95602
1741,FALSE,0,1,0,rational,manual,0.01,1001,QV,0.5,0.3,FALSE,1000,0.95,0.95602
1804,FALSE,0,1,0,rational,manual,0.01,1001,QV,0.5,0.3,FALSE,1000,0.968,0.95602
1867,FALSE,0,1,0,rational,manual,0.01,1001,QV,0.5,0.3,FALSE,1000,0.953,0.95602
1930,FALSE,0,1,0,rational,manual,0.01,1001,QV,0.5,0.3,FALSE,1000,0.953,0.95602
1993,FALSE,0,1,0,rational,manual,0.01,1001,QV,0.5,0.3,FALSE,1000,0.95,0.95602
2056,FALSE,0,1,0,rational,manual,0.01,1001,QV,0.5,0.3,FALSE,1000,0.948,0.95602
2119,FALSE,0,1,0,rational,manual,0.01,1001,QV,0.5,0.3,FALSE,1000,0.955,0.95602
2182,FALSE,0,1,0,rational,manual,0.01,1001,QV,0.5,0.3,FALSE,1000,0.964,0.95602
2245,FALSE,0,1,0,rational,manual,0.01,1001,QV,0.5,0.3,FALSE,1000,0.954,0.95602
2308,FALSE,0,1,0,rational,manual,0.01,1001,QV,0.5,0.3,FALSE,1000,0.963,0.95602
2371,FALSE,0,1,0,rational,manual,0.01,1001,QV,0.5,0.3,FALSE,1000,0.961,0.95602
2434,FALSE,0,1,0,rational,manual,0.01,1001,QV,0.5,0.3,FALSE,1000,0.965,0.95602
2497,FALSE,0,1,0,rational,manual,0.01,1001,QV,0.5,0.3,FALSE,1000,0.949,0.95602
2560,FALSE,0,1,0,rational,manual,0.01,1001,QV,0.5,0.3,FALSE,1000,0.964,0.95602
2623,FALSE,0,1,0,rational,manual,0.01,1001,QV,0.5,0.3,FALSE,1000,0.954,0.95602
2686,FALSE,0,1,0,rational,manual,0.01,1001,QV,0.5,0.3,FALSE,1000,0.955,0.95602
2749,FALSE,0,1,0,rational,manual,0.01,1001,QV,0.5,0.3,FALSE,1000,0.959,0.95602
2812,FALSE,0,1,0,rational,manual,0.01,1001,QV,0.5,0.3,FALSE,1000,0.955,0.95602
2875,FALSE,0,1,0,rational,manual,0.01,1001,QV,0.5,0.3,FALSE,1000,0.955,0.95602
2938,FALSE,0,1,0,rational,manual,0.01,1001,QV,0.5,0.3,FALSE,1000,0.947,0.95602
3001,FALSE,0,1,0,rational,manual,0.01,1001,QV,0.5,0.3,FALSE,1000,0.957,0.95602
3064,FALSE,0,1,0,rational,manual,0.01,1001,QV,0.5,0.3,FALSE,1000,0.948,0.95602
3127,FALSE,0,1,0,rational,manual,0.01,1001,QV,0.5,0.3,FALSE,1000,0.972,0.95602
3190,FALSE,0,1,0,rational,manual,0.01,1001,QV,0.5,0.3,FALSE,1000,0.95,0.95602
3253,FALSE,0,1,0,rational,manual,0.01,1001,QV,0.5,0.3,FALSE,1000,0.955,0.95602
3316,FALSE,0,1,0,rational,manual,0.01,1001,QV,0.5,0.3,FALSE,1000,0.964,0.95602
3379,FALSE,0,1,0,rational,manual,0.01,1001,QV,0.5,0.3,FALSE,1000,0.951,0.95602
3442,FALSE,0,1,0,rational,manual,0.01,1001,QV,0.5,0.3,FALSE,1000,0.954,0.95602
3505,FALSE,0,1,0,rational,manual,0.01,1001,QV,0.5,0.3,FALSE,1000,0.957,0.95602
3568,FALSE,0,1,0,rational,manual,0.01,1001,QV,0.5,0.3,FALSE,1000,0.955,0.95602
3631,FALSE,0,1,0,rational,manual,0.01,1001,QV,0.5,0.3,FALSE,1000,0.953,0.95602
3694,FALSE,0,1,0,rational,manual,0.01,1001,QV,0.5,0.3,FALSE,1000,0.96,0.95602
3757,FALSE,0,1,0,rational,manual,0.01,1001,QV,0.5,0.3,FALSE,1000,0.957,0.95602
3820,FALSE,0,1,0,rational,manual,0.01,1001,QV,0.5,0.3,FALSE,1000,0.956,0.95602
3883,FALSE,0,1,0,rational,manual,0.01,1001,QV,0.5,0.3,FALSE,1000,0.958,0.95602
3946,FALSE,0,1,0,rational,manual,0.01,1001,QV,0.5,0.3,FALSE,1000,0.967,0.95602
4009,FALSE,0,1,0,rational,manual,0.01,1001,QV,0.5,0.3,FALSE,1000,0.961,0.95602
4072,FALSE,0,1,0,rational,manual,0.01,1001,QV,0.5,0.3,FALSE,1000,0.962,0.95602
4135,FALSE,0,1,0,rational,manual,0.01,1001,QV,0.5,0.3,FALSE,1000,0.957,0.95602
4198,FALSE,0,1,0,rational,manual,0.01,1001,QV,0.5,0.3,FALSE,1000,0.966,0.95602
4261,FALSE,0,1,0,rational,manual,0.01,1001,QV,0.5,0.3,FALSE,1000,0.971,0.95602
4324,FALSE,0,1,0,rational,manual,0.01,1001,QV,0.5,0.3,FALSE,1000,0.957,0.95602
4387,FALSE,0,1,0,rational,manual,0.01,1001,QV,0.5,0.3,FALSE,1000,0.955,0.95602
4450,FALSE,0,1,0,rational,manual,0.01,1001,QV,0.5,0.3,FALSE,1000,0.952,0.95602
4513,FALSE,0,1,0,rational,manual,0.01,1001,QV,0.5,0.3,FALSE,1000,0.956,0.95602
4576,FALSE,0,1,0,rational,manual,0.01,1001,QV,0.5,0.3,FALSE,1000,0.945,0.95602
4639,FALSE,0,1,0,rational,manual,0.01,1001,QV,0.5,0.3,FALSE,1000,0.96,0.95602
4702,FALSE,0,1,0,rational,manual,0.01,1001,QV,0.5,0.3,FALSE,1000,0.968,0.95602
4765,FALSE,0,1,0,rational,manual,0.01,1001,QV,0.5,0.3,FALSE,1000,0.947,0.95602
4828,FALSE,0,1,0,rational,manual,0.01,1001,QV,0.5,0.3,FALSE,1000,0.945,0.95602
4891,FALSE,0,1,0,rational,manual,0.01,1001,QV,0.5,0.3,FALSE,1000,0.942,0.95602
4954,FALSE,0,1,0,rational,manual,0.01,1001,QV,0.5,0.3,FALSE,1000,0.955,0.95602
5017,FALSE,0,1,0,rational,manual,0.01,1001,QV,0.5,0.3,FALSE,1000,0.953,0.95602
5080,FALSE,0,1,0,rational,manual,0.01,1001,QV,0.5,0.3,FALSE,1000,0.951,0.95602
5143,FALSE,0,1,0,rational,manual,0.01,1001,QV,0.5,0.3,FALSE,1000,0.96,0.95602
5206,FALSE,0,1,0,rational,manual,0.01,1001,QV,0.5,0.3,FALSE,1000,0.974,0.95602
5269,FALSE,0,1,0,rational,manual,0.01,1001,QV,0.5,0.3,FALSE,1000,0.958,0.95602
5332,FALSE,0,1,0,rational,manual,0.01,1001,QV,0.5,0.3,FALSE,1000,0.953,0.95602
5395,FALSE,0,1,0,rational,manual,0.01,1001,QV,0.5,0.3,FALSE,1000,0.946,0.95602
5458,FALSE,0,1,0,rational,manual,0.01,1001,QV,0.5,0.3,FALSE,1000,0.948,0.95602
5521,FALSE,0,1,0,rational,manual,0.01,1001,QV,0.5,0.3,FALSE,1000,0.968,0.95602
5584,FALSE,0,1,0,rational,manual,0.01,1001,QV,0.5,0.3,FALSE,1000,0.967,0.95602
5647,FALSE,0,1,0,rational,manual,0.01,1001,QV,0.5,0.3,FALSE,1000,0.952,0.95602
5710,FALSE,0,1,0,rational,manual,0.01,1001,QV,0.5,0.3,FALSE,1000,0.956,0.95602
5773,FALSE,0,1,0,rational,manual,0.01,1001,QV,0.5,0.3,FALSE,1000,0.956,0.95602
5836,FALSE,0,1,0,rational,manual,0.01,1001,QV,0.5,0.3,FALSE,1000,0.947,0.95602
5899,FALSE,0,1,0,rational,manual,0.01,1001,QV,0.5,0.3,FALSE,1000,0.949,0.95602
5962,FALSE,0,1,0,rational,manual,0.01,1001,QV,0.5,0.3,FALSE,1000,0.949,0.95602
6025,FALSE,0,1,0,rational,manual,0.01,1001,QV,0.5,0.3,FALSE,1000,0.953,0.95602
6088,FALSE,0,1,0,rational,manual,0.01,1001,QV,0.5,0.3,FALSE,1000,0.939,0.95602
6151,FALSE,0,1,0,rational,manual,0.01,1001,QV,0.5,0.3,FALSE,1000,0.953,0.95602
6214,FALSE,0,1,0,rational,manual,0.01,1001,QV,0.5,0.3,FALSE,1000,0.956,0.95602
6277,FALSE,0,1,0,rational,manual,0.01,1001,QV,0.5,0.3,FALSE,1000,0.955,0.95602
41,FALSE,0.02,1,0,rational,manual,0.01,1001,QV,0.5,0.3,FALSE,1000,0.96,0.96524
104,FALSE,0.02,1,0,rational,manual,0.01,1001,QV,0.5,0.3,FALSE,1000,0.968,0.96524
167,FALSE,0.02,1,0,rational,manual,0.01,1001,QV,0.5,0.3,FALSE,1000,0.966,0.96524
230,FALSE,0.02,1,0,rational,manual,0.01,1001,QV,0.5,0.3,FALSE,1000,0.956,0.96524
293,FALSE,0.02,1,0,rational,manual,0.01,1001,QV,0.5,0.3,FALSE,1000,0.967,0.96524
356,FALSE,0.02,1,0,rational,manual,0.01,1001,QV,0.5,0.3,FALSE,1000,0.96,0.96524
419,FALSE,0.02,1,0,rational,manual,0.01,1001,QV,0.5,0.3,FALSE,1000,0.965,0.96524
482,FALSE,0.02,1,0,rational,manual,0.01,1001,QV,0.5,0.3,FALSE,1000,0.96,0.96524
545,FALSE,0.02,1,0,rational,manual,0.01,1001,QV,0.5,0.3,FALSE,1000,0.96,0.96524
608,FALSE,0.02,1,0,rational,manual,0.01,1001,QV,0.5,0.3,FALSE,1000,0.967,0.96524
671,FALSE,0.02,1,0,rational,manual,0.01,1001,QV,0.5,0.3,FALSE,1000,0.962,0.96524
734,FALSE,0.02,1,0,rational,manual,0.01,1001,QV,0.5,0.3,FALSE,1000,0.961,0.96524
797,FALSE,0.02,1,0,rational,manual,0.01,1001,QV,0.5,0.3,FALSE,1000,0.971,0.96524
860,FALSE,0.02,1,0,rational,manual,0.01,1001,QV,0.5,0.3,FALSE,1000,0.968,0.96524
923,FALSE,0.02,1,0,rational,manual,0.01,1001,QV,0.5,0.3,FALSE,1000,0.956,0.96524
986,FALSE,0.02,1,0,rational,manual,0.01,1001,QV,0.5,0.3,FALSE,1000,0.976,0.96524
1049,FALSE,0.02,1,0,rational,manual,0.01,1001,QV,0.5,0.3,FALSE,1000,0.98,0.96524
1112,FALSE,0.02,1,0,rational,manual,0.01,1001,QV,0.5,0.3,FALSE,1000,0.969,0.96524
1175,FALSE,0.02,1,0,rational,manual,0.01,1001,QV,0.5,0.3,FALSE,1000,0.968,0.96524
1238,FALSE,0.02,1,0,rational,manual,0.01,1001,QV,0.5,0.3,FALSE,1000,0.968,0.96524
